text,label
"Egy nagyon jó szándékú film, amely ékesszóló emléket állít a World Trade Center tragédiájának.",positive
"A film nem túl meggyőző, de egy érdekes történetet láthatunk kiélezett helyzetekről, szélsőséges személyiségekről, bátorságról, tragédiáról és a kisemberek és a nagyok közötti küzdelemről.",neutral
"Élénken bizonyítja, hogy az olyan hollywoodi kasszasikerek rendezője, mint a Férfias játékok, még mindig képes egy személyes, érzelmi erejű filmet készíteni.",positive
"Egy négycsillagos előadás Kevin Kline-tól, aki sajnos csak egy kétcsillagos forgatókönyvvel dolgozott.",neutral
"A Dogtown és a Z fiúk c. film a vidám lázadó fantáziát idézi fel, azzal a fajta könnyelműséggel, amely James Dean szexi végzetében rejlik.",neutral
"Ha nem menekülsz el, lehet, hogy elcsábítanak.",neutral
"A szánalmas, túlontúl emberi, de mégis megnyerő hősével, a hihetetlen Odüsszeia karakterével Payne tréfás ódát zeng Közép-Amerikáról és a középkorról.",positive
"Koury ijesztően és őszintén tárja fel egy tinédzser kellemetlen osztályellenszenvét, majd az arra történő  saját maga által okozott megtorlását.",neutral
"A Télapu 2 egy sokkal áramvonalasabb és átgondoltabb találkozásnak bizonyul, mint amilyennek az eredetit valaha is remélhettük volna.",positive
"Most, mint egykori Gong Show-függő, bevallom, az egyetlen panaszom az, hogy nem kaptunk több újrajátszást a show híres pillanataiból.",positive
"Ott sikeres, ahol a legutóbbi elődje szánalmasan elbukik, mert megköveteli, hogy mindkét oldalról elszenvedd a háború borzalmait.",positive
"Évek óta ez az első Bond film, mely nézésekor nem kell színlelni a szórakozást.",positive
"Ez a furcsa, költői utazáson alapuló film, amelyet a popzene erősít, nagyjából Morton állandóan figyelő tekintetében játszódik; elismerő a színésznőre és a leleményes rendezőre nézve, hogy az utazás annyira megbabonázó.",positive
"Egy film, amelynek középpontjában egy hagyományos indiai esküvő áll a mai Új-Delhiben, talán nem hangzik valami különlegesnek, de Mira Nair filmje minden néző számára abszolút élvezetes.",positive
Egy furcsa és csodálatos vígjáték.,positive
"A filmnek néhányszor ki kell mozdítania a székedből, kell, hogy néhányszor megnevetessen, és azt az érzést kell hagynia, hogy megérte a hét dollárodat, még akkor is, ha a végén kiderül, hogy kicsit csalóka volt.",neutral
Képes változást előidézni és reményt kelteni.,positive
"Egy első osztályú, mélyen megérintő, kereskedelmi forgalomba kerülő film hatékonyan ötvözi a két holtbiztos, szeretett műfajt: a börtönfilmet és az akciófilmet.",positive
"LaBute gondos munkája miatt az anyag valódinak tűnik, nem pedig erőltettnek.",positive
"Az érzelmi hullámvasútja miatt nehéz kitalálni két irodalmi alakjának lelki mélységét, valamint, hogy vajon mikor éltek.",neutral
De vakmerőségük lenyűgöző.,positive
"Smoochy számára gyakran vicces a halál témája, de ami még ennél is figyelemreméltóbb, az DeVito embergyűlölő látásmódjának teljessége.",neutral
"Gyönyörű, szórakoztató két óra.",positive
"Rá fogsz eszmélni, hogy Kapur ennél többre szánta a filmet.",neutral
"Egy csodálatos, hátborzongató film.",positive
A családi hagyomány és a családi közösség fontosságát hangsúlyozó újabban népszerű vígjátékok között  a Birkanyírás kimagaslóan képviseli ezen témákat.,positive
Parris játéka hiteles és rendkívül érett.,positive
"Az Enigma az a fajta történelmi dráma, mely jól reprezentálja, hogy Hollywood úgy tűnik, lemondott arról, hogy szentimentális háborús filmeket készítsen a Katonák voltunk-ból ihletet merítve.",neutral
Munch forgatókönyve sok törődéssel kezeli a karaktereit.,positive
"Vigyáz rájuk, ahogy személyiségük tengerében lebegnek.",positive
Jelenetei rövidek és gyakran váratlanok.,neutral
Elkap a sötétben és a film teljes időtartama alatt erőteljesen ráz majd a hideg.,positive
"Leigh merészen egyszer sem tagadja, hogy az emberek gazdaságilag nehéz életet éltek Margaret Thatcher romboló vezetésének következményei miatt, de ragaszkodik azoknak a pillanatoknak a fontosságához, amikor az emberek összekapcsolódhattak és kifejezhették egymás iránti szeretetüket.",neutral
"Hashiguchi élénken megragadja a mai fiatal japánok életmódját, a kultúrájuk mániákus keverékét, az ezredfordulós nyersességet és a halhatatlan, hagyományos politizálást.",positive
"Egyenetlen, de nagyon szórakoztató.",neutral
"Tudom, hogy soha többé nem fogom ugyanúgy hallgatni Marvin Gaye-t vagy a Supremes-t.",neutral
"A két főszereplő, akik majdnem tökéletesek a szerepükben, szívet és valóságot kölcsönöznek a filmnek, ami fenntartja, és időnként felsőbbrendű bűnügyi filmmé emeli az alkotást.",positive
"Nem olyan jó, mint az Alul semmi, de egy igazán erős második próbálkozás.",neutral
"Amikor a komoly dramaturgiában való elmerülés veszélye fenyeget, felráz minket egy-egy felkavaró vizuális jelenet, mint például az örvénylő zuhatagokon való átkelés vagy a hegycsúcsról hegycsúcsra való ugrás.",positive
"Ha a lovak tudnának repülni, biztosan így néznének ki.",positive
"Az utóbbi évtizedek egyik politikailag legmerészebb filmjének tekinthető bármely országban, de különösen Franciaországban.",neutral
"Ez a valóságos hollywoodi mese sokkal vonzóbb, mint a szokásos hollywoodi fantáziák.",positive
"A háború sújtotta Horvátország pusztulásának és újrateremtésének képi megjelenítése kényelmetlenül időszerű, releváns és betegesen valóságos.",positive
Maga után hagyta a vágyakozás zsigeri érzését Charlotte vágyainak és kétségbeesésének elfelejtése után.,neutral
"A szereplők mélyebben kidolgozottak, mint a legtöbb jobb gondolkodású filmben.",positive
"Tele van eseményekkel, szenvedéllyel és energiával.",positive
"Szórakoztató, fröcsögős és üdítően csúnya.",neutral
"Egy valószínűtlen barátság egyszerű meséje, de a gyönyörű helyszíneknek és a főszereplők kivételes játékának köszönhetően jelentős varázsa van.",positive
"Lehet, hogy ""könnyebb"" nézni a videót otthon, de ez nem akadályozza meg a kőkemény francia filmes ínyenceket abban, hogy kimenjenek és élvezzék a nagyképernyős élményt.",neutral
"Nagyon kevés értelme van annak, ami itt történik, de a készítők meglehetősen vonzóan tálalják a kliséket.",neutral
"Szellemes, elmélkedő, és fennkölten gyönyörű.",positive
"Meglepően ""szilárd"" teljesítmény Malcolm D. Lee rendezőtől és John Ridley írótól.",positive
"Szépen össze van szőve, felidézve a hatvanas évek rockdokumentumfilmes mérföldköveit a Magányos fiútól a Ne nézz visszáig.",positive
"Ez tiszta, izgalmas filmkészítés.",positive
"Nem tudod pontosan, mi történik, de boldogan merülsz ki.",positive
Az 1960-as évekbeli lázadást félrevezették: nem harcolhatsz a kultúrád ellen.,neutral
"Működik, mert Reno nem lesz önelégült vagy álszent a közönséggel szemben.",positive
Nettelbeck kellemesen bánik a metaforákkal.,positive
Az alultáplált értelmiségiek őrjöngve fogják lenyelni.,negative
A szereplők színlelés nélkül jelenítik meg ezt a feszült történetet.,positive
"Steven Soderbergh digitális videó kísérlete okos és éles, gyors és piszkos pillantást vet a modern életre és a filmes világra.",positive
"A film csúcspontja egyértelműen a forgatókönyv, mind a rapszodikus párbeszédek miatt, amelyek miatt szinte már hihetetlenül valóságosak, mind pedig az emlékezetes karakterábrázolások miatt.",positive
"Lehetővé teszi, hogy beleláss egy pszichopata emberségébe, anélkül, hogy ez kevésbé tenné pszichopatává.",positive
"Bolondosabb, aranyosabb, és rövidebb, mint az első (legjobb emlékeim szerint), de még mindig nagyon jó mozis élmény.",positive
A film minden szempontból ragyogó és mutatós.,positive
"Elegáns és ékesszóló elmélkedés a halálról és a leginkább megfoghatatlan szenvedélyről, a szerelemről.",positive
"Ha átvágjuk a szappanopera-érzelmek rétegeit, egy olyan hatalmas entitás kíméletlen ábrázolását találjuk, amely megfojtja az életet azokban az emberekben, akik a legjobban szeretnének hinni benne.",neutral
Tian Zhuangzhuang filmkészítő  mesteri vizuális erővel tér vissza diadalmasan a narratív filmkészítéshez.,positive
"Kiemelkedő, mert ellentétben sok más hasonló hollywoodi filmmel, reményt ad.",positive
A komor fekete-fehérben megjelenített Ördög krónikái egyre szórakoztatóbb iróniával mutatja be a vonakodó fogvatartók és a foglyok közötti zavaros kapcsolatot.,positive
"Nem világos, hogy ki ölte meg Bob Crane-t.",neutral
De itt bepillantást nyerhetünk az életébe.,neutral
"Látványosan szép, nem is beszélve arról, hogy titokzatos, érzéki, érzelmileg intenzív, és tele van virtuóz torokénekléssel.",positive
"Nyári szórakozás, amit a felnőttek anélkül nézhetnek meg, hogy zavarba jönnének, de lehetett volna ennél több is.",neutral
"Szegényes, de különös módon látványos.",neutral
"A Szépség és a Szörnyeteg és az 1930-as évek horrorfilmjeinek felkavaró, vicces és végülis magával ragadó újragondolása.",positive
"A Pinochet-akták az emlékezés megdöbbentő albuma azoktól a túlélőktől, akik a legtöbbet szenvedtek.",positive
"Egy édes humorú vígjáték, ami elfeledkezik arról az automatikus nőgyűlöletről, ami olyan sok tini vígjátékban viccesnek tűnik.",positive
"Mindössze 26 évesen Argento fiatalos, világmegváltó agresszivitást hoz a projektbe, mintha felvágott volna egy vénát, és kivéreztette volna a nyersanyagot.",positive
"Annyi rossz romantikus történet van már, hogy ez az a fajta film, ami megérdemel egy esélyt a ragyogásra.",positive
"A pimasz, intelligens és erotikusan zavarba ejtő Haneke portréja a felsőosztálybeli osztrák társadalomról és rejtett démonainak elnyomásáról egyedülállóan, cinikusan jelenítődik meg a filmben.",positive
"Bár Jacksonnak nem mindig sikerül előtérbe helyeznie a szereplőket a rendkívül gyönyörű tájban, de azt kell mondani, hogy fantáziadús filmkészítő, aki látja a fától az erdőt.",neutral
A Csendes Amerikai 1952-ben kezdődik Saigonban.,neutral
Ez a baj első jele.,negative
"Káprázatos látvány - mindaddig, amíg viseled a moziban kapott kissé ormótlan 3D-s szemüveget.",neutral
Légy türelmes a bájos Hush-sal!,positive
"És a jutalmad egy gondolatokkal teli, érzelmes filmélmény lesz.",positive
"A nagy formátumú film kiválóan alkalmas arra, hogy teljes pompájukban örökítse meg ezeket a zenészeket, és a hihetetlen IMAX hangrendszer lehetővé teszi, hogy teljes valódban érezd a ritmust.",positive
"Godard soha nem készített még ennyire gyönyörű filmet, mint ez a váratlanul megindító meditáció a szerelemről, a történelemről,  az emlékezésről, az ellenállásról és a művészi felsőbbrendűségről.",positive
"Az a fajta film, amit csak ritkán látni; lélegzetelállítóan szokatlan, merész és tökéletesen kivitelezett film.",positive
"A legtöbb szörfös filmtől eltérően a Sorsdöntő nyár izgalmasan felhasználja a modern technológiát, hogy a nézőt a hullám belsejébe vigye.",positive
"A végén nem tudsz mit tenni, izgatott leszel.",positive
"Különc humora állandóan jelen van, és a zenekar ezt élénken át is adja.",positive
A tréfás szeszély finom szellője.,positive
Mike Leigh csodálatos szereplőgárdával népesíti be a filmjét életre keltve a munkásosztály mindennapi küzdelmeit.,positive
"Lenyűgöző alkotás: szavakkal ki nem fejezhető, megfoghatatlan, mégis megmagyarázhatatlanul erős.",positive
"Sziporkázó, gyakran szórakozató romantikus féltékenységi vígjáték; Attal annyira hasonlít a fiatal Robert DeNirora, hogy úgy tűnik, a film címe inkább A férjem Travis Bickle kellene, hogy legyen.",positive
"Még ha agnosztikus húsevő is vagy, akkor is hangosan nevetve, őrülten élvezheted a Jónás nagy részét Monty Python stílusa miatt.",positive
"A Kóla, puska, sültkrumpli legértékesebb részei azok, amelyek Amerika félelemkultúráját mint a fegyveres erőszak kiváltó okát vizsgálják.",positive
"Az eredmény kevésbé kielégítő - de még mindig Spielberg alkotása, akinek minden filmje nézhető.",neutral
De bizonyos fokig kiábrándító is.,negative
Csodás a franciákból álló színészgárda.,positive
Egy csomó dolog miatt érdemes megnézni A számat figyeld!-et.,positive
"Egy kis film nagy tréfákkal a portugál mestertől, Manoel de Olivieratól.",positive
"Brosnan olyan szilárd és tökéletes alakítást nyújt, mint Bond a Halj meg máskorban.",positive
"A közönségnek azt tanácsolják, hogy üljön a hátsó sorokba és hunyorítson, hogy ne vegyen észre néhány igazán kirívó hibát a tátogásban, de egyébként a produkció megfelelően elegáns.",neutral
"A film nagyon vicces, mint amikor eltakarod a szemed, de az ujjaid között kikukucskálsz.",neutral
